ReviewID,CustomerID,ProductID,ProductName,ReviewDate,Rating,ReviewText,SentimentScore,SentimentCategory,SentimentBucket,DetectedIssue
1244,8,7,Basketball,2024-01-20,5,"I  love  this  product,  will    buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1245,60,5,Soccer Ball,2025-12-19,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1246,53,1,Running Shoes,2024-08-04,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1247,79,6,Tennis Racket,2024-08-08,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,No Issue Detected
1248,72,2,Fitness Tracker,2025-12-19,4,Shipping  was  fast  and  the  item  was    well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1249,72,5,Soccer Ball,2025-01-23,3,"Average    experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1250,11,10,Golf Clubs,2025-10-23,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
1251,20,2,Fitness Tracker,2024-06-10,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1252,87,8,Football Helmet,2024-12-10,5,Exceeded    my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
1253,68,3,Yoga Mat,2024-06-30,3,Not  worth    the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1254,45,4,Dumbbells,2024-02-16,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1255,42,8,Football Helmet,2025-12-15,5,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1256,80,4,Dumbbells,2025-08-12,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Expectation Gap
1257,93,10,Golf Clubs,2023-02-05,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1258,80,1,Running Shoes,2023-11-13,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,No Issue Detected
1259,66,15,Climbing Rope,2023-06-13,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1260,47,6,Tennis Racket,2025-09-02,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
1261,12,18,Volleyball,2023-08-08,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1262,46,17,Surfboard,2024-08-26,2,Disappointed  with    the  performance.,-0.4767,Negative,-0.49 to 0.0,Expectation Gap
1263,48,9,Baseball Glove,2023-09-20,3,"Average    experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1264,72,7,Basketball,2023-05-07,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1265,81,20,Boxing Gloves,2023-04-29,4,Customer  support    was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1266,65,14,Cycling Helmet,2025-07-01,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1267,85,4,Dumbbells,2024-07-11,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1268,60,6,Tennis Racket,2023-10-06,3,Not  worth    the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1269,39,13,Swim Goggles,2024-02-09,4,The  quality  is    top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1270,72,16,Kayak,2025-07-11,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1271,64,10,Golf Clubs,2024-04-28,4,The  quality    is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1272,82,14,Cycling Helmet,2025-12-24,4,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
1273,74,10,Golf Clubs,2024-02-19,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1274,24,1,Running Shoes,2025-08-14,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
1275,52,2,Fitness Tracker,2023-06-06,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1276,52,10,Golf Clubs,2024-11-05,2,"Good  quality,  but    could  be  cheaper.",0.2382,Mixed Negative,0.0 to 0.49,Product Quality
1277,20,11,Ski Boots,2023-09-28,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1278,25,17,Surfboard,2023-06-22,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1279,54,8,Football Helmet,2025-09-13,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1280,88,19,Hockey Stick,2023-01-18,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1281,58,12,Ice Skates,2023-09-24,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1282,7,19,Hockey Stick,2023-04-24,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49,Delivery Issue
1283,67,2,Fitness Tracker,2024-09-24,3,"The    product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
1284,2,12,Ice Skates,2025-10-04,1,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
1285,81,12,Ice Skates,2024-07-15,4,"Good  quality,  but  could  be    cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
1286,89,19,Hockey Stick,2025-03-12,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1287,69,17,Surfboard,2024-10-04,2,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
1288,77,8,Football Helmet,2025-06-09,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1289,52,7,Basketball,2023-09-30,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1290,30,6,Tennis Racket,2024-04-01,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
1291,90,2,Fitness Tracker,2024-05-20,4,Shipping  was  fast  and  the  item    was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1292,16,5,Soccer Ball,2024-03-15,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1293,23,2,Fitness Tracker,2024-11-07,5,Exceeded  my  expectations!,0.0,Positive,0.0 to 0.49,No Issue Detected
1294,86,11,Ski Boots,2023-06-11,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1295,61,8,Football Helmet,2025-09-16,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
1296,60,9,Baseball Glove,2025-10-26,4,"Good  quality,    but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
1297,87,5,Soccer Ball,2024-08-14,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1298,82,1,Running Shoes,2024-08-13,4,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1299,44,18,Volleyball,2025-07-02,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1300,6,11,Ski Boots,2024-04-14,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1301,79,13,Swim Goggles,2025-05-28,4,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1302,20,11,Ski Boots,2023-11-29,3,"Good  quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1303,99,3,Yoga Mat,2024-03-22,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1304,77,15,Climbing Rope,2024-05-09,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1305,24,4,Dumbbells,2025-01-26,1,The    product  arrived  late.,0.0,Negative,0.0 to 0.49,Delivery Issue
1306,89,1,Running Shoes,2023-09-03,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1307,36,13,Swim Goggles,2024-05-16,3,"Average    experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1308,46,5,Soccer Ball,2025-02-03,4,"Great  purchase,    very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1309,53,8,Football Helmet,2024-10-12,4,"I  love  this  product,    will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1310,96,17,Surfboard,2025-11-19,3,"Good    quality,  but  could  be  cheaper.",0.2382,Mixed Positive,0.0 to 0.49,Product Quality
1311,71,13,Swim Goggles,2023-01-29,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1312,11,18,Volleyball,2023-05-16,4,"Good  quality,  but  could  be  cheaper.",0.2382,Positive,0.0 to 0.49,Product Quality
1313,2,2,Fitness Tracker,2025-06-30,5,The  build  quality    is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
1314,63,2,Fitness Tracker,2025-03-17,5,Amazing  value  for  the  price.,0.7351,Positive,0.5 to 1.0,No Issue Detected
1315,85,14,Cycling Helmet,2023-05-28,4,"I    love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1316,40,20,Boxing Gloves,2025-05-24,2,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Negative,-0.49 to 0.0,No Issue Detected
1317,24,8,Football Helmet,2025-11-08,1,The  product  arrived  late.,0.0,Negative,0.0 to 0.49,Delivery Issue
1318,28,1,Running Shoes,2024-02-13,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1319,84,6,Tennis Racket,2024-07-20,1,Product  did  not  meet  my    expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
1320,74,10,Golf Clubs,2024-11-26,1,I  had  a  bad  experience  with  this  product.,-0.5423,Negative,-1.0 to -0.5,No Issue Detected
1321,32,3,Yoga Mat,2025-02-25,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49,Delivery Issue
1322,70,16,Kayak,2024-04-15,1,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
1323,61,17,Surfboard,2025-10-27,1,Product  did    not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
1324,36,10,Golf Clubs,2025-12-27,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1325,66,12,Ice Skates,2024-08-07,3,"I  love  this  product,  will  buy  again!",0.6696,Mixed Positive,0.5 to 1.0,No Issue Detected
1326,69,4,Dumbbells,2024-06-09,5,"Great  purchase,  very  satisfied.",0.8016,Positive,0.5 to 1.0,No Issue Detected
1327,37,9,Baseball Glove,2025-05-20,2,"Average  experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,No Issue Detected
1328,97,11,Ski Boots,2025-12-23,4,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1329,45,19,Hockey Stick,2024-01-03,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
1330,24,12,Ice Skates,2025-05-31,2,Not  worth  the  money.,-0.1695,Negative,-0.49 to 0.0,No Issue Detected
1331,88,5,Soccer Ball,2025-06-02,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1332,72,4,Dumbbells,2024-06-15,5,Amazing  value  for  the    price.,0.7351,Positive,0.5 to 1.0,No Issue Detected
1333,6,3,Yoga Mat,2023-12-06,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
1334,39,11,Ski Boots,2025-04-03,4,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1335,43,15,Climbing Rope,2025-03-06,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1336,95,9,Baseball Glove,2023-11-27,1,"Not  satisfied,  the    product  broke  after  a  week.",-0.6288,Negative,-1.0 to -0.5,Performance Issue
1337,89,4,Dumbbells,2023-10-09,3,"Average  experience,  nothing  special.",-0.3089,Mixed Negative,-0.49 to 0.0,No Issue Detected
1338,44,13,Swim Goggles,2025-02-01,2,Disappointed  with  the  performance.,-0.4767,Negative,-0.49 to 0.0,Expectation Gap
1339,76,19,Hockey Stick,2024-11-01,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1340,62,7,Basketball,2025-07-10,3,Not  worth    the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1341,64,7,Basketball,2023-06-21,2,"Average  experience,  nothing    special.",-0.3089,Negative,-0.49 to 0.0,No Issue Detected
1342,91,1,Running Shoes,2025-06-03,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1343,39,4,Dumbbells,2025-04-10,5,The  build  quality  is  impressive.,0.5106,Positive,0.5 to 1.0,No Issue Detected
1344,31,20,Boxing Gloves,2025-05-16,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1345,55,18,Volleyball,2023-10-14,5,"Excellent  product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1346,47,6,Tennis Racket,2024-10-14,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49,Delivery Issue
1347,21,11,Ski Boots,2025-07-16,4,Shipping  was  fast  and  the  item  was  well-packaged.,0.0,Positive,0.0 to 0.49,Delivery Issue
1348,45,19,Hockey Stick,2024-02-14,5,"I  love  this  product,  will  buy  again!",0.6696,Positive,0.5 to 1.0,No Issue Detected
1349,22,10,Golf Clubs,2025-04-11,4,Five  stars  for  the  quick  delivery.,0.0,Positive,0.0 to 0.49,Delivery Issue
1350,69,9,Baseball Glove,2024-02-01,3,"The  product  is  okay,  but  the  instructions  were  unclear.",-0.2617,Mixed Negative,-0.49 to 0.0,No Issue Detected
1351,30,20,Boxing Gloves,2023-07-23,1,"Not  satisfied,  the  product  broke    after  a  week.",-0.6288,Negative,-1.0 to -0.5,Performance Issue
1352,50,14,Cycling Helmet,2025-06-25,5,The  quality  is    top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1353,34,5,Soccer Ball,2024-06-30,5,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1354,53,8,Football Helmet,2024-05-08,5,"Excellent    product,  highly  recommend!",0.7773,Positive,0.5 to 1.0,No Issue Detected
1355,9,20,Boxing Gloves,2025-05-29,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1356,14,15,Climbing Rope,2025-04-18,4,The  quality  is  top-notch.,0.0,Positive,0.0 to 0.49,No Issue Detected
1357,23,17,Surfboard,2024-01-03,1,"Terrible    customer  service,  would  not  buy  again.",-0.4767,Negative,-0.49 to 0.0,No Issue Detected
1358,90,10,Golf Clubs,2024-01-16,3,Not  worth    the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1359,28,4,Dumbbells,2023-05-25,3,Not  worth  the  money.,-0.1695,Mixed Negative,-0.49 to 0.0,No Issue Detected
1360,58,12,Ice Skates,2023-11-13,2,"Average    experience,  nothing  special.",-0.3089,Negative,-0.49 to 0.0,No Issue Detected
1361,96,15,Climbing Rope,2023-03-07,5,Customer  support  was  very  helpful.,0.6997,Positive,0.5 to 1.0,Customer Service
1362,99,2,Fitness Tracker,2025-12-03,1,Product  did  not  meet  my  expectations.,0.0,Negative,0.0 to 0.49,No Issue Detected
1363,16,4,Dumbbells,2024-07-16,2,The  product  arrived  late.,0.0,Negative,0.0 to 0.49,Delivery Issue
